Date,Source,Site ID,POC,Daily Max 1-hour NO2 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
3/21/22,AQS,60379033,1,14.8,ppb,13,Lancaster-Division Street,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.669739,-118.130511
3/22/22,AQS,60379033,1,29.5,ppb,27,Lancaster-Division Street,23,96,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.669739,-118.130511
3/23/22,AQS,60379033,1,23.9,ppb,22,Lancaster-Division Street,23,96,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.669739,-118.130511
3/24/22,AQS,60379033,1,31.1,ppb,29,Lancaster-Division Street,23,96,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.669739,-118.130511
3/25/22,AQS,60379033,1,29,ppb,27,Lancaster-Division Street,21,88,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.669739,-118.130511
3/26/22,AQS,60379033,1,20.9,ppb,19,Lancaster-Division Street,23,96,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.669739,-118.130511
3/27/22,AQS,60379033,1,7.2,ppb,7,Lancaster-Division Street,23,96,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.669739,-118.130511
3/28/22,AQS,60379033,1,5.3,ppb,5,Lancaster-Division Street,23,96,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.669739,-118.130511
3/29/22,AQS,60379033,1,5.5,ppb,5,Lancaster-Division Street,23,96,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.669739,-118.130511
3/30/22,AQS,60379033,1,25.8,ppb,24,Lancaster-Division Street,23,96,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.669739,-118.130511
3/31/22,AQS,60379033,1,13.9,ppb,12,Lancaster-Division Street,23,96,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.669739,-118.130511
4/1/22,AQS,60379033,1,26.2,ppb,25,Lancaster-Division Street,23,96,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.669739,-118.130511
4/2/22,AQS,60379033,1,15.9,ppb,14,Lancaster-Division Street,23,96,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.669739,-118.130511
4/3/22,AQS,60379033,1,6.1,ppb,6,Lancaster-Division Street,23,96,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.669739,-118.130511
4/4/22,AQS,60379033,1,7.7,ppb,7,Lancaster-Division Street,23,96,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.669739,-118.130511
4/5/22,AQS,60379033,1,4.3,ppb,4,Lancaster-Division Street,23,96,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.669739,-118.130511
4/6/22,AQS,60379033,1,23.8,ppb,22,Lancaster-Division Street,23,96,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.669739,-118.130511
4/7/22,AQS,60379033,1,29.6,ppb,27,Lancaster-Division Street,23,96,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.669739,-118.130511
4/8/22,AQS,60379033,1,23.7,ppb,22,Lancaster-Division Street,23,96,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.669739,-118.130511
4/9/22,AQS,60379033,1,5.4,ppb,5,Lancaster-Division Street,23,96,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.669739,-118.130511
4/10/22,AQS,60379033,1,4,ppb,4,Lancaster-Division Street,23,96,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.669739,-118.130511
4/11/22,AQS,60379033,1,5.8,ppb,5,Lancaster-Division Street,23,96,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.669739,-118.130511
4/12/22,AQS,60379033,1,5.2,ppb,5,Lancaster-Division Street,23,96,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.669739,-118.130511
4/13/22,AQS,60379033,1,5.6,ppb,5,Lancaster-Division Street,23,96,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.669739,-118.130511
4/14/22,AQS,60379033,1,4.9,ppb,4,Lancaster-Division Street,23,96,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.669739,-118.130511
4/15/22,AQS,60379033,1,5.1,ppb,5,Lancaster-Division Street,23,96,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.669739,-118.130511
4/16/22,AQS,60379033,1,4.8,ppb,4,Lancaster-Division Street,23,96,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.669739,-118.130511
4/17/22,AQS,60379033,1,14.1,ppb,13,Lancaster-Division Street,23,96,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.669739,-118.130511
4/19/22,AQS,60379033,1,5.3,ppb,5,Lancaster-Division Street,23,96,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.669739,-118.130511
4/20/22,AQS,60379033,1,11.2,ppb,10,Lancaster-Division Street,23,96,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.669739,-118.130511
